Name,Lat,Long,Depth
vkjgjk,-12.737364,45.554157,26.100586
vkjmbs,-12.822092,45.294477,37.249512
vkjtew,-12.731773,45.361618,29.29834
vkkcwe,-12.836327,45.344132,40.418457
vkkkmd,-12.782033,45.409756,26.41748
vkkoup,-12.802521,45.40684,42.60791
vkkrqn,-12.772974,45.292786,39.986328
vklbhj,-12.779764,45.426499,24.818604
vkmfno,-12.765289,45.335277,38.200195
vkmncx,-12.818046,45.393852,34.253418
vkmnuq,-12.818984,45.329406,36.817383
vkmsia,-12.861441,45.358124,39.467773
vkmwau,-12.745996,45.411979,38.171387
vknmsa,-12.781391,45.450074,38.862793
vknrnp,-12.799753,45.442845,40.072754
vknskk,-12.830464,45.424433,29.672852
vknxxa,-12.825171,45.428402,32.006348
vknznn,-12.76227,45.424189,41.052246
vkolpm,-12.857162,45.337968,34.973633
vkowdt,-12.821837,45.342361,40.389648
vkpexa,-12.796844,45.393171,36.27002
vkqhhr,-12.759621,45.32809,24.487305
vkqpwq,-12.828947,45.365389,32.553711
vkritt,-12.794019,45.393896,39.381348
vkrjyx,-12.846934,45.347711,42.089355
vkrqie,-12.808721,45.321147,36.558105
vkrvpi,-12.820023,45.318963,37.134277
vkryzo,-12.764934,45.563483,42.060547
vktjyv,-12.800248,45.324765,41.686035
vktmab,-12.874161,45.358099,40.735352
vktoxo,-12.721128,45.338607,42.895996
vktpue,-12.762258,45.41699,31.487793
vktrto,-12.749773,45.351145,39.467773
vktzwk,-12.735222,45.319143,38.978027
vkuawa,-12.690573,45.443382,40.389648
vkuuqe,-12.790581,45.452219,34.656738
vkvccf,-12.744074,45.328122,39.583008
vkvdvu,-12.759501,45.460907,35.117676
vkvfzd,-12.759406,45.401877,33.850098
vkvjex,-12.78607,45.303196,30.796387
vkvyot,-12.797593,45.417649,30.565918
vkvznk,-12.812059,45.405743,36.241211
vkwapa,-12.803549,45.388478,36.586914
vkxpnp,-12.781032,45.446115,19.186523
vkxpxq,-12.820539,45.405728,42.348633
vkyiac,-12.849193,45.425481,30.508301
vkzrgu,-12.803969,45.427718,31.718262
vkzswf,-12.765784,45.412664,24.228027
vkztwp,-12.80929,45.440309,37.047852
vlacdx,-12.786313,45.434227,31.660645
vladno,-12.773108,45.359018,27.080078
vlajyv,-12.819146,45.417251,39.928711
vlappm,-12.775003,45.432086,31.833496
vlbpsa,-12.870088,45.456054,6.049805
vlbqsq,-12.854268,45.304847,45.575195
vlbsoa,-12.743826,45.38319,5.502441
vlbwxr,-12.833152,45.346658,40.15918
vlcddl,-12.855827,45.37974,37.163086
vlchlo,-12.826869,45.676823,34.771973
vldcvl,-12.794595,45.324777,36.327637
vldfbn,-12.755668,45.296064,41.109863
vldldw,-12.75447,45.408365,36.903809
vlgmjf,-12.785605,45.433508,22.32666
vlgrcq,-12.786433,45.307875,40.735352
vlgueh,-12.814945,45.44174,40.504883
vlgxwi,-12.804731,45.462997,28.318848
vlhcnl,-12.806104,45.437074,37.883301
vlhjsx,-12.808891,45.412589,30.047363
vlijun,-12.793688,45.407216,33.821289
vliklp,-12.778445,45.378806,23.709473
vliwpr,-12.77947,45.359725,26.446289
vlkbnn,-12.770099,45.459451,26.359863
vlkjqh,-12.827377,45.287624,39.813477
vlltxh,-12.814537,45.408259,29.067871
vllwla,-12.771318,45.585793,39.352539
vlmxds,-12.781231,45.605941,35.319336
vlnhip,-12.81957,45.462254,37.07666
vlnpzm,-12.749439,45.361584,35.924316
vlntqk,-12.798293,45.414048,42.20459
vlnyru,-12.809584,45.404668,34.483887
vloehw,-12.866768,45.372877,40.130371
vlosrm,-12.790884,45.42018,32.553711
vlozhf,-12.756738,45.300741,39.467773
vlpqtm,-12.828446,45.291582,39.035645
vlqqgp,-12.758596,45.345729,36.500488
vlqrjk,-12.814879,45.401418,24.948242
vlrjrs,-12.847234,45.320705,43.385742
vlrmrh,-12.842936,45.29335,37.508789
vlrvob,-12.832496,45.640815,21.404785
vlsifr,-12.76808,45.317993,33.59082
vlsjhx,-12.779695,45.296011,31.084473
vlsrpe,-12.779967,45.442877,23.190918
vlssti,-12.855939,45.445994,39.813477
vlstpe,-12.790571,45.445739,22.845215
vltcwf,-12.842769,45.388046,30.623535
vltech,-12.751618,45.393973,27.627441
vltnxu,-12.817949,45.342009,38.51709
vltprj,-12.789678,45.339906,19.388184
vltvuh,-12.808176,45.40755,26.647949
vltzgd,-12.84623,45.349153,41.80127
vlugvn,-12.822304,45.404645,33.965332
vlunjq,-12.658197,45.320026,21.808105
vlutlw,-12.803148,45.362199,30.162598
vlvdlk,-12.819148,45.418691,30.479492
vlvoor,-12.819454,45.390969,28.491699
vlvskr,-12.789841,45.430621,29.240723
vlvssz,-12.851314,45.426197,33.734863
vlvuvm,-12.748346,45.34395,46.727539
vlvvqt,-12.785627,45.447187,35.981934
vlwevu,-12.797627,45.438528,38.632324
vlwpse,-12.814596,45.444261,22.32666
vlwqja,-12.852697,45.408191,31.660645
vlwvsd,-12.782232,45.326603,31.401367
vlwyay,-12.847001,45.383717,26.359863
vlxarh,-12.788634,45.588295,38.632324
vlxdjv,-12.745251,45.389666,38.171387
vlxfap,-12.789093,45.406144,24.688965
vlxgmz,-12.837386,45.343769,43.385742
vlxhhs,-12.735018,45.397962,17.285156
vlxjvl,-12.77532,45.410128,28.174805
vlxqlg,-12.819877,45.432371,37.105469
vlybyq,-12.745773,45.295366,37.07666
vlycft,-12.853448,45.434836,29.874512
vlyibv,-12.804484,45.322596,39.554199
vlykca,-12.77771,45.363688,25.034668
vlylci,-12.758494,45.385862,8.052002
vlyqdn,-12.725729,45.342556,39.237305
vlyrvc,-12.842744,45.374364,39.669434
vlyxas,-12.864289,45.369641,31.862305
vlyydy,-12.780657,45.432797,25.034668
vlzbcd,-12.815985,45.429137,31.372559
vlzfxm,-12.804612,45.390276,26.41748
vlzjcl,-12.761571,45.429229,34.483887
vlzkbj,-12.869289,45.39916,40.216797
vlzxir,-12.795,45.351055,33.245117
vlzzzf,-12.834337,45.416145,35.463379
vmafeb,-12.844914,45.402444,26.878418
vmagxn,-12.741626,45.340724,43.702637
vmaoca,-12.781333,45.414077,26.302246
vmathk,-12.820344,45.303481,38.891602
vmawda,-12.739225,45.379239,43.673828
vmbaie,-12.845606,45.393801,44.105957
vmbeha,-12.823337,45.678986,33.907715
vmbiyc,-12.826577,45.424079,31.487793
vmbkdv,-12.82726,45.409677,31.257324
vmblgz,-12.780683,45.449355,33.273926
vmbswa,-12.817855,45.295926,32.812988
vmbytk,-12.826365,45.310309,30.796387
vmclye,-12.812494,45.455784,36.154785
vmcryz,-12.851404,45.28757,38.661133
vmctzq,-12.884356,45.33179,39.208496
vmcuvh,-12.820039,45.326883,39.150879
vmdocc,-12.798846,45.330528,35.290527
vmdpmc,-12.817228,45.33481,24.861816
vmdsfq,-12.809187,45.379828,33.936523
vmdsmx,-12.795636,45.315775,40.216797
vmdtqf,-12.772522,45.427411,43.961914
vmdupn,-12.763939,45.368394,37.27832
vmdzqf,-12.800441,45.430604,29.355957
vmeaul,-12.772769,45.366578,34.022949
vmebel,-12.797787,45.33089,36.356445
vmefpo,-12.790792,45.628611,36.385254
vmegjj,-12.747281,45.341432,33.446777
vmelqq,-12.814896,45.411498,31.286133
vmemhe,-12.772885,45.43353,33.734863
vmeshp,-12.76569,45.360112,33.79248
vmewii,-12.803209,45.396039,27.85791
vmeycz,-12.758202,45.546574,37.998535
vmfbit,-12.756803,45.332415,33.475586
vmfhdi,-12.816026,45.455059,31.660645
vmfnlm,-12.751637,45.404771,36.961426
vmfrig,-12.773713,45.307903,35.665039
vmgbaf,-12.785216,45.411551,32.668945
vmgflo,-12.78102,45.438916,29.327148
vmgkwq,-12.821654,45.438489,32.179199
vmguvp,-12.744744,45.403163,25.91333
vmhdoi,-12.759971,45.326289,35.578613
vmhfcu,-12.784939,45.459428,30.393066
vmhgsn,-12.833252,45.401385,41.081055
vmhlbo,-12.859684,45.363529,41.858887
vmiuwz,-12.803242,45.415479,32.467285
vmizwj,-12.792526,45.3507,36.039551
vmjcby,-12.813514,45.430222,28.05957
vmjkfn,-12.834638,45.670337,34.483887
vmjwie,-12.755569,45.431759,41.887695
vmjzxs,-12.82071,45.309601,39.381348
vmkgvk,-12.79074,45.340984,36.241211
vmkolw,-12.802393,45.337,34.368652
vmkqul,-12.779596,45.431719,34.973633
vmkrrl,-12.797835,45.355369,33.014648
vmktmv,-12.842578,45.29083,38.574707
vmlbcn,-12.775716,45.436405,33.101074
vmleko,-12.752187,45.321267,39.611816
vmlfqw,-12.790548,45.43134,29.874512
vmlgqz,-12.820205,45.41689,30.73877
vmmtie,-12.793658,45.389936,31.055664
vmmuxq,-12.864571,45.332552,41.052246
vmmylv,-12.769679,45.417337,35.549805
vmnbdu,-12.746907,45.330996,39.352539
vmnede,-12.7757,45.426326,34.944824
vmniug,-12.74743,45.424214,36.212402
vmntao,-12.801492,45.425202,30.998047
vmoblp,-12.829323,45.650539,38.891602
vmogzw,-12.785438,45.339915,35.924316
vmoupz,-12.763826,45.310804,36.241211
vmpbjg,-12.770874,45.302149,41.196289
vmpslw,-12.784902,45.435669,23.421387
vmrjow,-12.779934,45.422719,32.58252
vmshqz,-12.789461,45.414423,32.323242
vmtnrf,-12.846352,45.416844,32.409668
vmtpfr,-12.739966,45.398673,40.274414
vmtqkh,-12.805333,45.398195,31.314941
vmuxtr,-12.765371,45.37847,44.077148
vmuytr,-12.79709,45.434389,21.851318
vmuzyc,-12.830017,45.370787,35.981934
vmvnre,-12.78467,45.309679,41.225098
vmvtpn,-12.784927,45.451508,32.063965
vmwjrn,-12.77717,45.462319,42.089355
vmwlqg,-12.762787,45.321244,38.11377
vmwuhb,-12.786676,45.440346,36.932617
vmxdvo,-12.793385,45.437815,33.677246
vmycbu,-12.823713,45.401762,32.524902
vmynkc,-12.807867,45.434551,28.520508
vmyoek,-12.778534,45.43064,31.54541
vmyoly,-12.789482,45.427382,32.668945
vmyova,-12.800803,45.436003,30.249023
vmypnp,-12.864643,45.633226,29.90332
vmyxhg,-12.832157,45.381585,30.911621
vmyzxn,-12.776417,45.432804,31.026855
vmzcut,-12.778168,45.423082,31.170898
vmzfup,-12.827512,45.35387,33.360352
vmzkvz,-12.811691,45.396744,23.651855
vmznwu,-12.725823,45.39294,43.84668
vmzwdr,-12.733797,45.313388,40.821777
vmzzht,-12.761435,45.595882,41.657227
vnabrt,-12.782646,45.607379,39.352539
vnaeef,-12.783426,45.398235,37.940918
vnales,-12.725715,45.564608,35.693848
vnavje,-12.764018,45.413027,33.245117
vnbcmu,-12.729665,45.368101,36.961426
vnbkht,-12.896151,45.727194,20.713379
vnbngz,-12.797943,45.415848,28.635742
vnbpbw,-12.771302,45.338504,34.138184
vnbycl,-12.771077,45.408696,34.743164
vncdqp,-12.848623,45.30918,27.483398
vncivu,-12.825149,45.415441,32.467285
vncjrn,-12.834774,45.469071,36.817383
vncvxd,-12.796587,45.45185,34.512695
vncxnr,-12.79656,45.43457,30.594727
vncyvg,-12.785612,45.437828,32.179199
vndens,-12.865736,45.677517,23.075684
vneawx,-12.827149,45.348471,36.615723
vnebfe,-12.757529,45.577529,43.241699
vnesww,-12.79232,45.434577,31.055664
vnfbbx,-12.807829,45.411511,39.237305
vnfdxs,-12.80251,45.40036,29.816895
vnfqdx,-12.80806,45.344189,35.63623
vnfruy,-12.818296,45.338768,37.451172
vngqyy,-12.801104,45.404683,36.730957
vngtwz,-12.768649,45.435696,33.331543
vngxdj,-12.762969,45.419868,24.228027
vnhbxz,-12.790886,45.42162,32.092773
vnhwee,-12.792645,45.416937,30.681152
vniium,-12.80255,45.42412,21.52002
vnivoq,-12.743864,45.404785,35.290527
vnjbdu,-12.811595,45.344902,32.640137
vnjixq,-12.814784,45.349576,39.583008
vnjofv,-12.821145,45.350283,24.775391
vnjopx,-12.812429,45.415463,40.533691
vnkgpz,-12.810967,45.387384,30.335449
vnkhag,-12.793367,45.426296,43.529785
vnkhes,-12.824522,45.274669,40.389648
vnknwa,-12.836048,45.384098,36.47168
vnkyym,-12.735371,45.397602,44.278809
vnlboe,-12.783636,45.32228,40.389648
vnlixf,-12.843331,45.313152,42.377441
vnltmg,-12.828286,45.682583,34.311035
vnlypg,-12.809446,45.427888,25.855713
vnmaiv,-12.78259,45.329122,35.002441
vnnuao,-12.768241,45.402941,27.137695
vnoejb,-12.77787,45.457999,32.812988
vnplcn,-12.835624,45.346293,21.808105
vnprqm,-12.798811,45.313248,38.689941
vnpwmx,-12.827076,45.312467,26.763184
vnpygl,-12.822133,45.313918,39.496582
vnqhaw,-12.821082,45.318601,39.525391
vnqzfp,-12.827374,45.286184,38.545898
vnrhwp,-12.783452,45.413353,33.677246
vnrtfg,-12.770731,45.412656,30.623535
vnrtjo,-12.846882,45.321786,35.23291
vnsjuk,-12.844893,45.390202,44.163574
vnsltx,-12.78784,45.304992,36.125977
vnsnsy,-12.805409,45.444275,27.915527
vnspxu,-12.785573,45.41407,29.29834
vnsrgi,-12.779224,45.42056,32.58252
vnsrrk,-12.747543,45.387322,25.740479
vnsubw,-12.791399,45.317224,33.878906
vnsytm,-12.870954,45.344062,40.706543
vnszav,-12.781014,45.434596,37.969727
vntmrj,-12.761431,45.591563,44.077148
vntssx,-12.810309,45.415467,37.883301
vnttil,-12.830455,45.418672,32.323242
vntxrs,-12.811015,45.414745,39.842285
vnubti,-12.816638,45.397455,33.331543
vnuehe,-12.809082,45.325106,41.657227
vnughd,-12.77416,45.601628,36.47168
vnujca,-12.832869,45.384464,35.751465
vnurrq,-12.73664,45.321299,44.85498
vnusng,-12.8335,45.344137,29.528809
vnuygg,-12.859744,45.396656,44.624512
vnuyrp,-12.806381,45.391353,25.870117
vnvgsl,-12.827698,45.463321,29.90332
vnvhrg,-12.723935,45.328524,42.319824
vnvhxt,-12.810355,45.443547,31.603027
vnvpso,-12.814527,45.402499,36.097168
vnvtth,-12.804983,45.399996,40.274414
vnwmab,-12.813532,45.441742,36.702148
vnwrdl,-12.823751,45.424804,33.158691
vnwstg,-12.840379,45.437378,28.174805
vnxbha,-12.776789,45.260021,46.468262
vnxlfx,-12.799332,45.401446,36.010742
vnxmny,-12.798048,45.28661,40.706543
vnxzwd,-12.850532,45.662044,29.327148
vnylcq,-12.86422,45.333633,38.545898
vnymnz,-12.854318,45.329332,36.932617
vnyzth,-12.77717,45.462319,41.858887
vnzdgl,-12.875569,45.355215,41.887695
vnzezc,-12.806035,45.395314,25.495605
vnzluz,-12.753864,45.279151,40.620117
vnzmjd,-12.803638,45.441758,38.31543
vnzywv,-12.785567,45.41047,34.82959
voacvp,-12.821484,45.342722,27.281738
voangu,-12.67921,45.408858,41.541992
voavsh,-12.758698,45.401159,34.82959
vobkdf,-12.798983,45.403966,23.018066
vobmcl,-12.774959,45.405449,20.367676
vobnes,-12.835671,45.370777,32.006348
vocavq,-12.797623,45.436368,37.191895
vocbkr,-12.790526,45.417661,31.430176
vocclu,-12.834718,45.433066,38.200195
vocdpy,-12.829114,45.464759,42.233398
vochcy,-12.792297,45.420178,42.694336
voclga,-12.815986,45.429858,38.862793
vocqkv,-12.82187,45.359642,33.245117
vodqad,-12.766488,45.411223,34.944824
voedzt,-12.797612,45.429168,31.660645
voetur,-12.760337,45.559529,35.63623
vofacc,-12.832113,45.357822,42.665527
vogche,-12.828022,45.443519,28.952637
vogddb,-12.788946,45.326948,37.595215
vogkqu,-12.799716,45.419805,31.14209
voilmw,-12.854445,45.397026,45.344727
vokbiy,-12.714328,45.296515,44.768555
vokhhr,-12.76083,45.408354,31.026855
vomnra,-12.737391,45.343612,26.936035
vomppx,-12.813485,45.412941,32.092773
voncdn,-12.823346,45.394202,24.948242
vonpmc,-12.815281,45.430579,31.603027
vonurm,-12.781025,45.441795,28.405273
vonzpa,-12.762249,45.411951,24.861816
voogqs,-12.73858,45.414512,43.84668
vopvho,-12.805352,45.408995,26.01416
voqjkx,-12.774982,45.419128,28.26123
voqxyj,-12.77416,45.601628,40.735352
vorrwi,-12.773812,45.607028,40.245605
vorszb,-12.781575,45.596221,37.768066
voslpz,-12.799239,45.593324,38.11377
vothvr,-12.859824,45.444907,30.623535
votkyd,-12.731668,45.309073,41.340332
votwgv,-12.764925,45.329878,38.171387
voufiq,-12.787519,45.320472,40.187988
voukgm,-12.819442,45.384489,37.883301
voupcs,-12.770942,45.564556,36.500488
vovldy,-12.744045,45.313726,40.504883
vovmml,-12.850242,45.418638,38.891602
vovvbu,-12.822337,45.424086,31.257324
vovxqr,-12.815221,45.395297,35.060059
vovypc,-12.829,45.394192,36.932617
vowpay,-12.778574,45.456558,28.491699
vowvzg,-12.807642,45.312149,40.15918
vowymx,-12.807302,45.31827,36.500488
voxekn,-12.814965,45.4547,37.969727
voxffr,-12.755044,45.336378,38.344238
voxodh,-12.792639,45.413337,35.290527
voxubq,-12.797964,45.428808,36.47168
voybgj,-12.741505,45.477851,41.311523
voyvlf,-12.80243,45.35644,19.157715
vpadne,-12.796869,45.40757,30.335449
vparya,-12.822171,45.332639,38.229004
vpayhr,-12.781357,45.428476,28.088379
vpbeyz,-12.772014,45.341382,37.249512
vpbfdj,-12.797948,45.418728,34.397461
vpcfvf,-12.806345,45.635797,35.693848
vpclsy,-12.779815,45.603063,41.196289
vpcmdn,-12.800812,45.441763,37.163086
vpcrav,-12.880413,45.30407,43.673828
vpdgnc,-12.834551,45.339455,42.00293
vpdjfu,-12.790611,45.279067,41.196289
vpdpno,-12.791474,45.601251,38.11377
vpehwe,-12.783963,45.30968,39.150879
vpepnn,-12.8068,45.429873,31.372559
vpexbg,-12.820897,45.408248,40.533691
vpeyhv,-12.793304,45.389577,35.463379
vpfcpu,-12.808235,45.443551,33.562012
vpfjuv,-12.824806,45.421562,32.899414
vpfmuv,-12.865622,45.327868,40.274414
vpgdha,-12.723972,45.347238,43.068848
vphbpw,-12.784207,45.44287,40.591309
vphewu,-12.790539,45.425581,24.688965
vphssz,-12.74657,45.339274,32.98584
vpiect,-12.747388,45.399739,38.978027
vpigzt,-12.816673,45.417616,33.619629
vpiikf,-12.783281,45.321201,41.974121
vpinvz,-12.785067,45.330916,40.504883
vpirqy,-12.803405,45.313598,41.772461
vpiryr,-12.839266,45.405335,32.179199
vpitos,-12.823425,45.441726,29.557617
vpiump,-12.762291,45.437147,40.937012
vpizij,-12.840241,45.358166,30.018555
vpjahc,-12.789126,45.425583,36.903809
vpjdov,-12.824325,45.349916,34.887207
vpjprx,-12.75163,45.400452,37.364746
vpjqnc,-12.824485,45.441364,39.035645
vpkshs,-12.818623,45.325446,36.730957
vplhtg,-12.806767,45.410433,26.820801
vplqpa,-12.793384,45.437095,38.459473
vplwsx,-12.755333,45.305063,33.706055
vpmrsm,-12.765602,45.315479,37.537598
vpnbxx,-12.779494,45.372684,24.37207
vpnfrc,-12.771631,45.548717,40.879395
vpnoom,-12.776115,45.465561,34.224609
vpnvui,-12.783472,45.425593,36.788574
vpoepq,-12.801612,45.301002,31.603027
vpojoh,-12.797605,45.424849,34.599121
vpooew,-12.780398,45.294569,39.611816
vpoqro,-12.78935,45.597653,39.899902
vppetd,-12.806102,45.435634,31.660645
vppquj,-12.861901,45.418258,33.734863
vppsgf,-12.830113,45.425513,29.644043
vppwua,-12.802092,45.620681,38.632324
vppxtz,-12.812448,45.426983,26.590332
vppypy,-12.80198,45.307841,37.854492
vppzhy,-12.825129,45.4032,18.927246
vpqasm,-12.841794,45.438816,26.676758
vpqepo,-12.825131,45.40464,32.352051
vpqhyj,-12.801146,45.429882,30.393066
vpqkqj,-12.806261,45.327992,35.43457
vpqlpq,-12.816651,45.404655,26.302246
vpqobo,-12.759438,45.421314,36.730957
vpqrqe,-12.815941,45.402496,25.841309
vpqxoo,-12.810293,45.406106,21.980957
vprbip,-12.774219,45.386733,25.265137
vprbux,-12.809423,45.318985,32.179199
vpreyy,-12.775928,45.601987,41.109863
vprjku,-12.733117,45.326345,37.47998
vprvhj,-12.804975,45.395676,33.706055
vprwnr,-12.755136,45.385328,38.286621
vprxdx,-12.797497,45.36365,34.080566
vprzvb,-12.820386,45.323642,37.854492
vpseyg,-12.799065,45.454366,52.748535
vpslbi,-12.726709,45.303326,41.397949
vpsthi,-12.811753,45.434185,36.961426
vpstvp,-12.825142,45.41112,41.916504
vptasl,-12.771674,45.588312,38.747559
vptbiy,-12.812105,45.433104,41.657227
vpthfu,-12.755121,45.37669,33.965332
vptkwc,-12.776601,45.338133,36.932617
vptpvi,-12.872444,45.38511,29.355957
vpubvb,-12.801644,45.316122,21.289551
vpudyd,-12.746003,45.416298,36.730957
vpufgv,-12.823721,45.406803,26.878418
vpumrf,-12.765101,45.427063,36.442871
vpuvek,-12.778521,45.422721,26.705566
vpuvrz,-12.783478,45.429192,26.244629
vpvhhy,-12.785415,45.328396,34.368652
vpvnln,-12.7592,45.295336,33.79248
vpvvyt,-12.767282,45.465934,40.937012
vpwyje,-12.823047,45.426245,29.644043
vpxjos,-12.812639,45.435443,30.321045
vpxkew,-12.803981,45.434918,33.38916
vpyhvq,-12.763144,45.323043,37.566406
vpyjmr,-12.778149,45.411563,34.858398
vpyocb,-12.817568,45.327969,37.624023
vpytrq,-12.743827,45.38391,40.130371
vpyzht,-12.819501,45.418331,40.418457
vpzcfh,-12.804785,45.297755,33.706055
vpzplc,-12.812084,45.420144,35.43457
vpzqsh,-12.803925,45.401078,34.714355
vpzrlo,-12.783996,45.325519,38.862793
vpzrvx,-12.828992,45.389871,30.479492
vqahmb,-12.821987,45.425887,33.821289
vqaisc,-12.821609,45.411127,28.952637
vqalad,-12.772288,45.302146,42.00293
vqbdah,-12.806347,45.372633,30.249023
vqbzhl,-12.819489,45.41113,28.664551
vqdaag,-12.813167,45.434182,31.199707
vqddot,-12.841416,45.423334,33.446777
vqdlyn,-12.811024,45.420506,38.459473
vqeeeg,-12.809255,45.418709,31.286133
vqenkf,-12.786085,45.310396,40.418457
vqfalw,-12.781034,45.447555,37.27832
vqfbzm,-12.796518,45.408651,31.862305
vqfnmz,-12.814566,45.42554,29.759277
vqfpft,-12.818379,45.663148,36.327637
vqfvto,-12.881541,45.337558,27.224121
vqfxly,-12.752737,45.428884,36.932617
vqfywq,-12.815814,45.334093,35.981934
vqgbvd,-12.773501,45.380255,25.034668
vqgfvh,-12.789646,45.324067,33.562012
vqggjj,-12.791904,45.396779,27.512207
vqghzs,-12.796338,45.313613,36.932617
vqgsfe,-12.831551,45.441353,29.29834
vqhalt,-12.774091,45.31978,41.109863
vqhpqc,-12.801118,45.412603,21.808105
vqhteo,-12.762925,45.393952,27.166504
vqimdn,-12.797981,45.438888,27.713867
vqispq,-12.845491,45.332591,32.409668
vqjiub,-12.840341,45.414334,46.842773
vqjmyn,-12.776263,45.583628,31.458984
vqlbhx,-12.815792,45.323292,37.652832
vqlgqa,-12.721434,45.315214,43.040039
vqlvuh,-12.836745,45.653053,23.882324
vqmekk,-12.772699,45.330582,38.51709
vqmxoo,-12.797974,45.434568,24.026367
vqngsk,-12.789145,45.437822,35.866699
vqnpyq,-12.791926,45.409739,32.467285
vqodld,-12.801687,45.337722,29.29834
vqoytl,-12.817938,45.336248,40.706543
vqphtx,-12.791076,45.331984,29.816895
vqpvzw,-12.736666,45.334256,40.591309
vqpymv,-12.861421,45.348042,39.698242
vqpzue,-12.821451,45.32616,29.932129
vqqaif,-12.749516,45.404055,33.562012
vqqoit,-12.768279,45.425978,44.192383
vqqxca,-12.832013,45.307416,40.36084
vqridy,-12.797612,45.429168,35.809082
vqrsfv,-12.837771,45.611647,17.227539
vqrxsc,-12.799296,45.381286,33.014648
vqsacu,-12.75273,45.424565,23.104492
vqscxu,-12.806421,45.414393,42.579102
vqskqx,-12.775892,45.56743,40.648926
vqsonx,-12.777001,45.36225,35.348145
vqtjvm,-12.791968,45.434938,39.093262
vqtotn,-12.791795,45.437278,22.341064
vqtrwt,-12.823762,45.431285,38.632324
vqtybh,-12.797957,45.424488,31.055664
vqtzsr,-12.781381,45.443595,31.487793
vqudtg,-12.838536,45.392374,45.373535
vquhuq,-12.81949,45.41185,32.98584
vqukbm,-12.76069,45.332767,40.937012
vqvdpd,-12.846714,45.422245,35.376953
vqvewe,-12.796926,45.442129,36.730957
vqvtqr,-12.78983,45.424142,29.70166
vqvybq,-12.779914,45.41048,34.195801
vqwgsr,-12.773075,45.576072,41.743652
vqwhsv,-12.829399,45.421194,27.339355
vqwsws,-12.82161,45.411847,32.179199
